Title,Label
" 'Betrayed Tamils', 'Strategic move': Mixed reactions after India abstains from voting on Sri Lanka's human rights record ",Crime
" Betting racket busted in east Delhi, 11 held ",Crime
" Beware, 'jungle raj' leaders have joined forces with supporters of 'Naxalism', 'tukde-tukde gang': PM Modi in Motihari ",Crime
 Bhima Koregaon case: Jesuit priests voice active support for jailed senior Fr Stan Swamy ,Crime
 Bhopal: ‘Bunty and Babli’ caught at AIIMS; expose others ,Crime
" Bhopal: Another sex racket busted in Koh-e-Fiza, Delhi link suspected ",Crime
" Bhopal: Got a call for ‘early’ Covid vaccine? Beware, it’s those cyber thugs ",Crime
 Bhopal: Sex racket busted; 2 Uzbek women nabbed ,Crime
 Bhubaneswar: Driver of private varsity arrested with leopard skin ,Crime
" Bhubaneswar: Ex-serviceman falls prey to cyber fraud, loses Rs 95 lakh ",Crime
 Bias in FB algorithm a serious issue: Chandrasekhar ,Crime
 Biden Administration to place US-India ties on 'high priority'; will not tolerate cross-border terrorism in South Asia ,Crime
" Bigg Boss 14 contestant: Know more about Kavita Kaushik’s life, career ",Crime
" Bigg Boss 14 contestant: Know more about Kavita Kaushik’s life, career ",Crime
" Biggest drug haul: How 3 tonnes of heroin worth Rs 20,000 crore seized in Gujarat ",Crime
 Bihar chief minister Nitish Kumar hails SC order in Sushant's death case ,Crime
" Bihar polls: PM Modi attacks Congress-RJD, Rahul questions BJP's promises ",Crime
 Bihar: ‘Threefold increase in crime against elderly people in 2018’ ,Crime
 Bihar: Banker shot at in Purnia ,Crime
 Bihar: Car looted from a Delhi man in Supaul recovered ,Crime
 Bihar: Criminals loot Rs 25 lakh from ATM in Rohtas ,Crime
 Bihar: Criminals loot Rs 5 lakh after shooting at salt trader in Hajipur ,Crime
 Bihar: Eight Jamaat-ul-Mujahideen Bangladesh terrorists convicted in 2018 Bodh Gaya blast after confessing to crime ,Crime
 Bihar: Four Nalanda cops held for stealing liquor ,Crime
 Bihar: Home guard jawan run over by vehicle in Purnia ,Crime
" Bihar: One dead, scores injured in firing, stone-pelting during Durga idol immersion in Munger ",Crime
 Bihar: Ornaments worth Rs 5 lakh looted in Siwan ,Crime
 Bihar: Police SI arrested for links with liquor smugglers ,Crime
" Bihar: Rs 45 lakh looted, guard shot dead in Supaul ",Crime
 Bihar: Rs 8 lakh looted from bank in Vaishali ,Crime
 Bihar: 'Viral video' brings two-year-old gang rape case to light in Gopalganj ,Crime
 Bike-borne criminals rob Rs 5.35 lakh from company employee ,Crime
 Bike-borne criminals rob Rs 5.35 lakh from company employee ,Crime
 Bill in Parliament to make sexual crimes gender neutral: Read full text ,Crime
 BJP attacks West Bengal govt over crime against women ,Crime
 BJP man hacked to death in busy Trichy market ,Crime
 BJP targets Rahul Gandhi on his ‘two-Indias’ speech ,Crime
" BJP trying to topple Rajasthan govt, says CM Ashok Gehlot; files complaint ",Crime
" Black dollar scam: Kingpin duped many across India, owns SUV ",Crime
 Black Market Prices of Ciggrates ,Crime
 Black Market Prices of Ciggrates ,Crime
" Blackmail tool in sex abuse of kids, vigil on ",Crime
" Blackmail tool in sex abuse of kids, vigil on ",Crime
 Bleeding crores: Andhra Pradesh top of chart for costliest scams ,Crime
 Bleeding crores: Andhra top of chart for costliest scams ,Crime
 Block 35 more Pakistan-based YouTube channels: Information and Broadcasting ministry ,Crime
 Board games for teens: Time for some great bonding ,Crime
" Bodies swapped at private hospital in Delhi, Christian woman cremated by Hindu family ",Crime
 Bogus call centres and pop-up virus alert: A global cyber con spun in NCR ,Crime
" Bolly Buzz: Raj Kundra’s bail gets rejected, Salman Khan and other celebs cheers for India ",Crime
" Bolly Buzz: Raj Kundra’s bail gets rejected, Salman Khan and other celebs cheers for India ",Crime
" Bolly Buzz: Shah Rukh Khan and Deepika Padukone team up once again for 'Pathan', Salman Khan and SRK to join Hrithik Roshan in 'War' sequel? ",Crime
 Bolly Buzz: Sherlyn Chopra questioned in Raj Kundra case; Shah Rukh Khan to gear up for 'Chak De! India' sequel? ,Crime
 Bombay HC relief for Hong Kong biz couple in lookout notice row ,Crime
 Bombay HC: No deadline for ‘victim’ to appeal acquittal of accused ,Crime
 Bombay high court quashes phone tapping of south Mumbai businessman ,Crime
 Bombay high court to hear plea in PMC Bank case on November 4 ,Crime
 Book Review: 'The Counterfeiter: Abdul Karim Telgi and the Stamp Scam' by Bhaswar Mukherjee ,Crime
 Booking victim instead of perpetrators of crime is the new normal now: Congress ,Crime
 Bootlegging can't annul dry laws: Nitish Kumar to oppsition ,Crime
 Border with Bangla gets its first ‘crime-free zone’ ,Crime
 Botched cataract surgeries leave 10 blind in Indore ,Crime
 Boy thrashed for not sweeping floor in Faizabad ,Crime
 Brazilian man arrested with Rs 20 crore cocaine at Mumbai airport ,Crime
 Bribery case: Two GST officials suspended ,Crime
" Bring Muslims under CAA ambit, says AIMPLB head ",Crime
 British Indian woman in the net of 1 million pounds fraud crackdown ,Crime
 British Sikh woman jailed for harassing Hindu ex-boyfriend with beef ,Crime
" Brothers win property case, builder asked to refund Rs 33 lakh ",Crime
 BSF alerts units along B'desh border against spurt in human trafficking during Covid-19 ,Crime
 BSF alerts units along B'desh border against spurt in human trafficking during Covid-19 ,Crime
 BSF intensifies vigil along India-Bangladesh border ,Crime
 BSF procures drones to keep vigil on trans-border crimes ,Crime
" BSF thwarts smuggling bid along India-Bangladesh border, seizes 25 kg cannabis ",Crime
" BSF to commemorate its 1,927 personnel killed in action on October 23 ",Crime
" BSF to commemorate its 1,927 personnel killed in action on October 23 ",Crime
" BSF, BGB agree to enhance cooperation to check transborder crimes ",Crime
 BSF-BGB meet held in Bangladesh ,Crime
 Bucha a false flag operation: Russian embassy ,Crime
" Bulgarian clones card to withdraw Rs 40,000, held ",Crime
" Bulgarian tourist abducted by two in Delhi's Dwarka, taken for a ride ",Crime
 Bullion trader robbed of Rs 1.05 crore in Uttar Pradesh ,Crime
" Burglar duo flew in and out of targeted cities, held in Ahmedabad ",Crime
" Business of adulteration sophisticated, brands confuse consumers with language jugglery: CSE ",Crime
" Business of adulteration sophisticated, brands confuse consumers with language jugglery: CSE ",Crime
" Busted: Luxe cars imported in diplomats’ names, 3 held ",Crime
 C Sasikumar murder: NIA takes A Mubarak to crime scene ,Crime
" Cabbie arrested for threatening Minister of State for home affairs, G Kishan Reddy ",Crime
 CAG report card finds Delhi Police lacking ,Crime
 Calcutta high court directs West Bengal to shift Rohingyas out from prison ,Crime
" Caleb Carr, 'The Alienist', New York, Violence- 'Beat' and otherwise, and warfare: an analysis and throwback ",Crime
 Campaign launched to spread awareness about Indian-Americans ,Crime
 Can revitalising research and academic infrastructure help in brain gain ,Crime
 Can revitalising research and academic infrastructure help in brain gain ,Crime
 Can we stop feeling guilty about masturbation? A doctor asks ,Crime
 Can't award death penalty retrospectively for crime committed prior to provision in law: SC ,Crime
" Capital punishment for Vidisha minor rape, murder accused ",Crime
 'Captain Cool' MS Dhoni: From railway ticket collector to Indian cricket icon ,Crime
 Caretaker held for ‘selling’ Juhu bungalow for Rs 24 crore with 2 aides ,Crime
" Cases of crimes against senior citizens rising, pendency in 2019 at 88% ",Crime
 Cash crimes- 3 fake I-T officers loot men of Rs 1 crore ,Crime
" Cash deposit counter loot attempt, accused held ",Crime
" Cash, valuables worth Rs 12 lakh looted from timber company in Patna ",Crime
" Caste crimes up in Telangana, activists raise the alarm ",Crime
 Caught on cam! Armed men loot Rs 7 lakh from bank in Jhajjar ,Crime
 CB arrests Swapna in AI forgery case ,Crime
 CB concern at seized drugs taking up space in malkhanas ,Crime
 CB concern at seized drugs taking up space in malkhanas ,Crime
" CB confirms Pakistan nationality of woman in ITR spy case, claims she is still active ",Crime
 CB files chargesheet against Swapna Suresh ,Crime
 CB to summon top Air India officials ,Crime
 CBI arrests 2 in Andhra Pradesh for threats against Judiciary ,Crime
 CBI arrests 2 in Andhra Pradesh for threats against Judiciary ,Crime
 CBI books Hyderabad-based firm for Rs 173-crore fraud ,Crime
" CBI books man, son for defrauding UBI of Rs 45 cr ",Crime
 CBI chargesheets two bank staffers for Rs 150 crore fraud in Mumbai ,Crime
" CBI clean chit to KJ George, 2 IPS officers dismissed ",Crime
 CBI files supplementary chargesheet in NRHM scam ,Crime
 CBI invokes Sec 91 for first time in Kerala to demand Periya case diary ,Crime
" CBI searches places in Ahmedabad, Gandhinagar in two bank frauds ",Crime
 CBI seeks AIIMS forensic department's opinion on Sushant Singh Rajput's autopsy report ,Crime
 CBI seeks fresh probe in Jiah Khan death case ,Crime
 CCTV: Indian student stabbed in London restaurant ,Crime
 CCTV: Indian student stabbed in London restaurant ,Crime
 CDC issues 'Level One' Covid-19 travel health notice for India ,Crime
" Cecille Rodrigues speaks on difficult choices, being a single mom and how she became an agent of change in Goa ",Crime
" Cecille Rodrigues speaks on difficult choices, being a single mom and how she became an agent of change in Goa ",Crime
 Celebrities taking up WHO’s ‘Safe Hands Challenge’ irk water conservationists ,Crime
" Central bank digital currencies can offer finality, liquidity, integrity: BIS ",Crime
 Central body accountable for nation's cyber security missing: NCSC Pant ,Crime
 Centre asks social media platforms to nominate grievance redressal officers in India ,Crime
 Centre claims better enforcement as Pocso cases rise 19% in 2019 ,Crime
 Centre concerned over women being vulnerable to crimes due to lack of toilets ,Crime
 Centre concerned over women being vulnerable to crimes due to lack of toilets ,Crime
" Centre defends sedition law, says past judgments binding on 3-judge SC bench ",Crime
 Centre issues advisory on dealing with sexual crimes ,Crime
" Centre on WhatsApp lawsuit: 'New rules won't affect app's functioning, users' ",Crime
 Centre should deal with Sri Lanka strongly over killing of four India fishermen: S Ramadoss ,Crime
 Centre should deal with Sri Lanka strongly over killing of four India fishermen: S Ramadoss ,Crime
 CEO of film company booked for sexual harassment in Mumbai ,Crime
" Chain-snatching down, but safety concerns remain ",Crime
 Chandigarh court frames cheating charges against tenant ,Crime
 Chandigarh graft case: Absconding SHO surrenders in CBI court ,Crime
 Chandigarh graft case: Absconding SHO surrenders in CBI court ,Crime
 Chandigarh municipal corporation tells paid parking firm to pay Rs 1.5 crore ,Crime
" Chandigarh: 3 months on, FIR in registration and licensing authority VIP number scam ",Crime
 Chandigarh: Cops get technology to take on speed demons at night ,Crime
 Chandigarh: Hackers spread own virus ,Crime
 Chandigarh: Hackers spread own virus ,Crime
 Chandigarh: Man accused of rape granted bail ,Crime
 Chandigarh: Man booked for duping bank of Rs 20 lakh ,Crime
 Chandigarh: Sector 16 businessman duped of Rs 4 lakh ,Crime
 Cheating case filed against Chennai firm for Rs 166 crore loss to bank ,Crime
" Cheating, theft, sexual crimes top tourist concerns in India ",Crime
 Chennai airport emerges as wildlife smuggling hotspot ,Crime
 Chennai cop killers: Rajasthan keeps watch ,Crime
" Chennai EOW arrests Ravi Parthasarathy, kingpin of Rs 1 lakh crore IL&FS scam ",Crime
" Chennai racer takes banks for a ride, cheats Rs 3.9 crore in luxury car loan scam ",Crime
 Chennai: 107 live spiders found inside air parcel from Poland seized ,Crime
 Chennai: Bangladeshi national held for illegal stay ,Crime
 Chennai: Daughter of ex-CM of Jammu and Kashmir complains of lewd calls ,Crime
 Chennai: Gold appraiser held for cheating bank of more than Rs 4.5 crore ,Crime
" Chennai: Juvenile pythons, lizards seized at airport, two held ",Crime
 Chennai: Police crack down on vehicles with fake stickers ,Crime
 Chennai: Residents who helped suicidal man attacked ,Crime
 Chennai: Six-member gang selling fake vehicle insurance busted ,Crime
 Chennai: Walkathon to protest crimes against women ,Crime
 Cheque cloning racket busted: Maharashtra’s first offence registered at Aurangabad ,Crime
 Cheque cloning racket busted: Maharashtra’s first offence registered at Aurangabad ,Crime
 Chhatarpur: Video of man beaten with shoes goes viral ,Crime
" Chhattisgarh ranks 7th in juvenile offences, 10th in crime against children ",Crime
 Chhattisgarh: 2 held including pastor for attempting 'religious conversions' in Jashpur ,Crime
 Chhattisgarh: DSP faces FIR after woman kills herself over ‘affair’ allegation ,Crime
" Chhattisgarh: Scribe jailed for satire, police officer suspended for 'supplying' documents ",Crime
" Chhattisgarh: Scribe jailed for satire, police officer suspended for 'supplying' documents ",Crime
 Child-lifting rumours lead to mob paranoia in Ghaziabad ,Crime
 China firmly opposed to India's decision to block 43 more Chinese apps: FM spokesman ,Crime
 China jails blogger for 8 months over remarks on Galwan toll ,Crime
 China jails blogger for suggesting more Chinese soldiers died in Galwan clashes ,Crime
" China ties must be based on three mutuals, says Shringla ",Crime
" China trying to rope India, Russia in cyber pact against West ",Crime
" China trying to take over Bagram air force base, use Pakistan against India: Nikki Haley ",Crime
 Chinese app companies remitted Rs 448 crore to Hong Kong-based firms ,Crime
" Chinese attack in Galwan pre-planned, government was fast asleep: Rahul Gandhi ",Crime
 Chinese gets back stolen passport ,Crime
" Chinese national’s card cloned, probe lodged ",Crime
 Chit fund firms using names of business houses to dupe people ,Crime
