User,Tweet,Unnamed: 0,Date
TimesNow,"Delhi Police rescues child, who was kidnapped from his school bus on Republic Day, as 3 abductors were nabbed by the Crime Branch near Ghaziabad https://t.co/l0tPqaG2hJ",,
TimesNow,"This phenomenon of kidnapping, roughing up and forcibly marrying off eligible young men is called 'pakadua biyaah'. 

https://t.co/xGmbpjQzRg",,
TimesNow,"JUST IN: Congress continues its tirade against the Centre. Party leader Manish Tewari took to twitter and questioned Sushma Swaraj, if she could confirm whether Jadhav was kidnapped from Iran 
#ShamePak https://t.co/hEbsq5AFGB",,
TimesNow,"UP NEXT: 22 months after kidnapping, Pak allows 40-minute meet. When questioned by India, Pak boasts of 'providing comfort'. Where is the comfort in 'injustice'? Join the debate with @AnchorAnandN on @thenewshour #FreeJadhav https://t.co/dG6icDcAAn",,
TimesNow,"22 months after kidnapping, Pak allows 40-minute meet. When questioned by India, Pak boasts of 'providing comfort'. Where is the comfort in 'injustice'? Join the debate with @AnchorAnandN on @thenewshour at 10 PM #FreeJadhav https://t.co/oz32F3mz8g",,
TimesNow,"22-months after kidnapping, Jadhav allowed to meet family. Pak turns family pain into PR stunt #FreeJadhav https://t.co/FgI09ODEZf",,
TimesNow,5-year-old girl brutally raped and murdered after being kidnapped from her home in Hisar; Chief Minister Manoharlal Khattar forms SIT to probe the case #HisarBrutality https://t.co/kp0GlgLZSw,,
TimesNow,"17-year-old kidnapped, gangraped by four men for over 10 days in Whitefield lodge in Bengaluru, all the four accused arrested https://t.co/gkR33oD3Ro",,
TimesNow,#BREAKING | Iraq assures efforts on to find the 39 Indians who were kidnapped by Islamic State; have sought DNA samples of missing Indians,,
TimesNow,"Pune: 2-year-old girl kidnapped and killed, body found near her home https://t.co/sEcvhonuQu",,
TimesNow,"#BREAKING: Shocking incident from Pune, 2 year old kidnapped and killed https://t.co/YPt812hWrZ",,
TimesNow,100 Hindus kidnapped from Yebawkya village. #RohingyaHinduMassacre https://t.co/Yle2ekIKe5,,
TimesNow,"Karnataka cops recover body of Income Tax officer's son who was kidnapped on Sept 12, six people arrested https://t.co/CqWzx9W3Ur",,
TimesNow,Gym owner kidnapped and beaten up in Uttar Pradesh’s Lucknow https://t.co/sbJ5d449py,,
TimesNow,"Black paint smeared on Malayalam actor Sreenivasan's house for backing Dileep, who is accused of kidnapping and molesting an actress https://t.co/PJCpwIdvw4",,
TimesNow,3 year old kidnapped from Navi Mumbai's Vashi railway station; CCTV footage showing the abductor boarding a train with the child obtained https://t.co/eaKEOh4epP,,
TimesNow,"The accused and his friends kidnapped the teen
https://t.co/gdJKUS5iXU",,
TimesNow,#WATCH Victim kidnapped by Barala’s nephew speaks out #VIPPervertInJail https://t.co/H6hoHNWpm8,,
TimesNow,"We are still not sure, if Chandigarh cops have added the kidnapping section in stalking case: Congress leader Selja Kumari #VIPPervertInJail https://t.co/PbfC8SdJHi",,
TimesNow,TIMES NOW asks - Was the kidnapping charge not added so as to facilitate bail of the 2 accused? Tweet your take on #IndiaWithVarnika https://t.co/wCRncSNxNl,,
TimesNow,"The irony is to save one seat, Congress kidnapped their own MLAs: Gaurav Bhatia #CongAbandonsPeople",,
TimesNow,Rajya Sabha briefly adjourned after Congress creates ruckus over alleged kidnapping of MLAs by police in Gujarat (PTI),,
TimesNow,#WATCH: Mehrab Sarjov reveals Pak kidnapped Jadhav to fuel false propaganda that India sponsors terror in Balochistan #PakJadhavPlotExposed https://t.co/uH4vnHF0kM,,
TimesNow,"#TNExclusive: Pakistan kidnapped Kulbhushan Jadhav for political reasons, says Pakistani insider Mehrab Sarjov #PakJadhavPlotExposed https://t.co/pGWMNSFMM2",,
TimesNow,"In spite of showing the testimony of a Pak insider on Jadhav’s kidnapping, Tariq Pirzada, dares to call Jadhav a ‘spy’ #PakJadhavPlotExposed",,
TimesNow,#TNExclusive | Pak kept the kidnapping of Jadhav a secret: Mehrab Sarjov #PakJadhavPlotExposed https://t.co/KKU3IOAB89,,
TimesNow,Sarjov also reveals that Pak kidnapped Jadhav to fuel false propaganda that India sponsors terror in Balochistan #PakJadhavPlotExposed,,
TimesNow,Sarjov reveals on TIMES NOW that Pak had spun a story to cover up the fact that it had actually kidnapped Jadhav #PakJadhavPlotExposed,,
TimesNow,On #IndiaUpfront a Pak insider Mehrab Sarjov exposes how Islamabad had a direct hand in Jadhav’s kidnapping #PakJadhavPlotExposed,,
TimesNow,"42 year old woman tied to a tractor and trashed, she was accused of kidnapping children. #WATCH report https://t.co/fIFlLDt14a",,
TimesNow,"Parents of a young girl who was allegedly kidnapped &amp; converted before being married to Pakistani man
https://t.co/aPGMCiPCNb",,
TimesNow,"Jadhav, we believe has been kidnapped from Iran:Arun Jaitley #FranklySpeakingWithJaitley",,
TimesNow,"Kulbhushan Jadhav, we believe, has been kidnapped, says Arun Jaitley. Watch full interview of #FranklySpeakingWithJaitley at 9 pm https://t.co/0bpg01QKEi",,
TimesNow,"Kulbhushan Jadhav, we believe, has been kidnapped, says Arun Jaitley. Watch full interview of #FranklySpeakingWithJaitley at 9 pm https://t.co/Mq0Uo9HvVh",,
TimesNow,"Kulbhushan Jadhav, we believe, has been kidnapped, says Arun Jaitley. Watch full interview of #FranklySpeakingWithJaitley at 9 pm https://t.co/St2pDBuuh6",,
TimesNow,"Kulbhushan Jadhav, we believe, has been kidnapped: Defence Minister Arun Jaitley. Watch #FranklySpeakingWithJaitley https://t.co/kFfzAUjU5o",,
TimesNow,Jharkhand: Mob lynches men on suspicions of child kidnapping. Read the full story here: https://t.co/ZOLaGgVKtj,,
TimesNow,India's position has been consistent that Jadhav was kidnapped from Iran: Harish Salve #JusticeForJadhav (1/2),,
TimesNow,India refutes the allegations against Jadhav and believes he was kidnapped from Iran and then framed: Harish Salve #JusticeForJadhav,,
TimesNow,"Years after Boko Haram kidnapping, Nigeria prisoner swap secures 82 Chibok girls release https://t.co/IOrh1TcMtY https://t.co/nyeENBvvgQ",,
TimesNow,Fringe group Hindu Yuva Vahini strikes again in UP’s Bulandshahr; Muslim man beaten to death over kidnapping of Hindu girl #HateVahini https://t.co/ghhxVpPuhL,,
TimesNow,Kulbhushan Jadhav was kidnapped and sold by Taliban to ISI: Sambit Patra #LawlessPak,,
TimesNow,"Kulbhushan Jadhav was kidnapped a year ago: Gopal Baglay, Ministry of External Affairs #BringBackJadhav https://t.co/TirzqubMeT",,
TimesNow,"Kulbhushan Jadhav a kidnapped Indian national: Gopal Baglay, Ministry of External Affairs #BringBackJadhav https://t.co/O7BM3WDAiS",,
TimesNow,Head constable arrested for allegedly kidnapping minor https://t.co/T4m08ZBJHt,,
TimesNow,"Hyderabad: 15-year-old girl allegedly kidnapped, raped by a head constable, case registered #FightThePerverts https://t.co/DTjnCi0nJX",,
TimesNow,Two German archaeologists kidnapped in Nigeria freed: German govt (AFP),,
TimesNow,Kerala actress kidnapping and molestation case: Seven persons taken into custody for harassing actress,,
TimesNow,#BREAKING Kerala actress kidnapping and molestation case: Police arrest two more people. Main accused already in custody https://t.co/tr8T56kMwW,,
TimesNow,MLAs have been kidnapped and huge amount of money have been given to them: Raja Lakshmi #SasiKalaKaari,,
TimesNow,"#WATCH 4-year-old kidnapped, gangraped &amp; dumped in UP's Hapur district #UPLawAndOrder  https://t.co/bvufrDf2pI",,
TimesNow,"#BREAKING Abducted social worker Judith D'Souza, who was kidnapped in Kabul last month, returns to India https://t.co/U1oBMIQXcp",,
TimesNow,"Now again on July 13, they kidnapped my sister from outside her college and gangraped her: Rohtak victim's brother #ZeroMercyForRapists",,
TimesNow,Two Indians kidnapped from Boko in Nigeria early this month released: MEA (PTI),,
TimesNow,EAM Swaraj welcomes Sonu back home. He was kidnapped from Delhi 6 years ago &amp; was found at a shelter home in B'desh https://t.co/wXDJLK9mhU,,
TimesNow,Expedite efforts for release of Indian woman kidnapped by suspected militants from Kabul: PM Modi to Afghan President Ashraf Ghani (PTI),,
TimesNow,"39 Indians, kidnapped by the
dreaded ISIS in Iraq in June 2014, are still alive: EAM Sushma Swaraj https://t.co/rZs92ZtuNs",,
TimesNow,"CAUGHT ON TAPE: Man kidnapped in broad daylight  in Greater Noida. A day later, his body was found
https://t.co/viPWhel2Af",,
TimesNow,JUST IN: 250 Syrian civilians feared kidnapped after an attack by Islamic State group on a factory east of Damascus: Reports,,
TimesNow,"#UPDATE ""Negotiations with the kidnapped result in the release of all the passengers, except the crew and four foreigners,"" says EgyptAir",,
TimesNow,Was the Indian national kidnapped by Pakistani authorities? Join @thenewshour debate tonight at 9 with Arnab Goswami #PakSpyLie,,
TimesNow,"As per her statements given so far,it doesn't seem to be case of kidnapping. Team has left for verification of her statement: DIG, Meerut",,
TimesNow,3 Pakistanis have been charged by the police in the UAE with attacking and kidnapping two Indians (PTI),,
TimesNow,"Congress MLA booked for kidnapping woman #BiharFreeRun

Read - https://t.co/BoazBIFJR3 https://t.co/v4L531XlWv",,
TimesNow,"No report of them being in touch with extremists, they are smugglers who also kidnapped for ransom: GS Bhullar,Police, on Mohali arrests",,
TimesNow,#UPDATE All 3 accused detained by police in connection with kidnapping of a girl in Gurgaon: ANI,,
TimesNow,#BREAKING Girl kidnapped from outside a college in Gurgaon found 7 hours later,,
TimesNow,"WATCH: CCTV footage shows girl being kidnapped in broad daylight by 4 men outside college in Gurgaon, probe launched
https://t.co/JezhCcGqhi",,
TimesNow,"Sage arrested for allegedly kidnapping and raping a 15-year-old girl at Kailen Puri, Muzaffarnagar",,
TimesNow,"Women are voting in large numbers. They know the problems of Jungle Raj, of kidnapping etc: PM Modi in Madhepura #BattlegroundBihar",,
TimesNow,"There have been 4000 incidents of kidnapping in Bihar under Jungle Raj, kidnapping was the biggest industry: PM Modi #BattlegroundBihar",,
TimesNow,Police jawan allegedly kidnapped by suspected Maoists in the insurgency-hit Bijapur district of Chhattisgarh,,
TimesNow,"Delhi woman kidnapped in Meru cab, gang-raped. Read the full story on the TIMES NOW app http://t.co/Box919aRWQ",,
TimesNow,"2 of the 4 kidnapped Indians in Libya rescued. Read the story on the @TimesNow app

 http://t.co/eOcOsQr7Qs",,
TimesNow,"Ministry Of External Affairs issues a statement on the reported kidnapping of four nationals in Libya
https://t.co/OCyhQfxxwx",,
TimesNow,Ruling JD(U) MLA Anant Singh arrested in connection with a kidnapping-cum-murder case: Patna SSP Vikash Vaibhav (PTI),,
TimesNow,"MP journalist allegedly kidnapped &amp; set ablaze by mining mafia, 3 people arrested",,
TimesNow,BJP kidnapped Nitish back then. Nitish kidnapped for BJP benefit: #LaluSpeaksToArnab,,
TimesNow,"JUST IN: Delhi traffic cop rescued after being kidnapped in truck carrying sand, role of sand mafia not ruled out. http://t.co/7GYo8TZo3q",,
TimesNow,"SP govt in UP completely failed as incidents of kidnapping, murder, rape, farmer issues are rising day by day: BJP http://t.co/x0zJCODASa",,
TimesNow,"AAP blames the Delhi police of not taking action in an alleged kidnapping case, leading to a clash between locals &amp; police in Burari",,
TimesNow,"13-year-old girl allegedly kidnapped &amp; gangraped by 4 men in Chhattisgarh's Durg district. Wake up India, it's time to act #ActionBeginsHere",,
TimesNow,Four youths allegedly kidnapped and raped a 13-year-old girl in Chhattisgarh's Durg district,,
TimesNow,"Nobel peace laureate Malala Yousafzai calls for global support to help release 200
Nigerian schoolgirls kidnapped by Boko Haram 300 days ago",,
TimesNow,"Atrocities of rape, murders, harassment on roads, kidnapping and dowry deaths have made
women fearful in their own homes: President",,
TimesNow,2 kidnapped and killed by Maoists at a 'jan adalat' (people's court) in Chhattisgarh's insurgency-hit Narayanpur,,
TimesNow,"Delhi court frames charges for offences of rape, kidnapping &amp; criminal intimidation against Uber cab driver accused of raping a 25-yr-old",,
TimesNow,Pak court sends 26/11 mastermind Zaki-ur-Rahman Lakvi to 14 day judicial custody in a case of kidnapping,,
TimesNow,26/11 attack mastermind Zaki-ur-Rehman Lakhvi produced in an Islamabad court in connection to a kidnapping case #LakhviLies,,
TimesNow,Anti-terrorist court in Pakistan acquits a co-accused in 2002 kidnapping &amp; murder case of US journalist Daniel Pearl for lack of evidence,,
TimesNow,Daughter of frmr DMK minister I Periyasamy &amp; two of his relatives arrested in connection with a suspected kidnapping and murder - PTI,,
TimesNow,"Forced to clean toilets, dishes,told if I complained they'd have me kidnapped: Teen tortured in B'lore #HorrorShelter http://t.co/4u22BrpLzS",,
TimesNow,"Newborn baby kidnapped in broad daylight from a hospital in Belgaum, Karnataka http://t.co/V5urbzOUne",,
TimesNow,The bodies of four people who were allegedly kidnapped yesterday from Baksa district have been recovered in Beki river,,
TimesNow,Curfew imposed in parts of Baksa district of Assam as cop claim terror group angle in alleged kidnapping of four men,,
TimesNow,Tension in Assam’s Baksa district after four men were allegedly kidnapped,,
TimesNow,An engineer from Andhra Pradesh has been allegedly kidnapped by UPLA terrorists in Assam,,
TimesNow,Unable to get in touch with 40 Indian construction workers in Iraq but there is no specific input to suggest that they've been kidnapped:MEA,,
TimesNow,Kidnapped Alexis Premkumar's brother Albert Manoharan gives petition to Sivaganga collector appealing for help in rescuing his brother,,
TimesNow,"Indian aid worker kidnapped in Herat, Afghanistan",,
TimesNow,A ruling PML-N legislator and an ISI official were allegedly kidnapped by the Taliban from Pakistan's Punjab province today (PTI),,
TimesNow,Court had found three convicts guilty of kidnapping and murdering Nitish Katara in 2002 http://t.co/NUPXJFpc2k,,
TimesNow,"40 hours after they were kidnapped, Maoists release 4 Govt officials in Jharkhand",,
TimesNow,"36 hours since Maoists kidnapped 4 Govt officials from Giridih district of Jharkhand, no call for ransom made http://t.co/sDdf4XfmjM",,
TimesNow,Former aide of Yoga Guru Ramdev who was allegedly kidnapped has been rescued Haridwar ashram. No trace of Ramdev's brother Ram Bharat,,
TimesNow,Former Ramdev aide alleged he was kidnapped by Yoga Guru's brother #BreakingNow,,
TimesNow,Libyan PM kidnapped by rebels,,
TimesNow,They came to him to seek help after a teenager was kidnapped but UP Min Kailash Nath threatened to arrest the protesters instead.,,
TimesNow,Picture of a kidnapped girl in Pakistan turns up in a Rajasthan govt ad on development. Cong govt goof up in Rajasthan?,,
TimesNow,Pic of a kidnapped girl in Pakistan turns up in a Rajasthan govt ad on development. Cong govt goof up in Rajasthan? http://t.co/TlL57H5Q0D,,
TimesNow,Picture of a kidnapped girl in Pakistan turns up in a Rajasthan govt ad on development. Congress govt goof up in Rajasthan?,,
TimesNow,Hoardings put up across Rajasthan by the state Govt to highlight their developmental work depicts Pak girl who was kidnapped from Sindh,,
TimesNow,Chhattisgarh Congress chief Nand Kumar Patel and his son kidnapped by Maoists #BreakingNow,,
TimesNow,13 year old Mumbai based diamond broker's son kidnapped &amp; murdered for ransom #BreakingNow,,
TimesNow,Former Pakistan PM Yousaf Raza Gilani's son Ali Haider Gilani has been kidnapped from a political rally in Multan #BreakingNow,,
TimesNow,"Accused booked for murder, gangrape, kidnapping and sodomy",,
TimesNow,"Minor kidnapped, raped and murdered by man already convicted for rape, Shirdi",,
