Date,User,Tweet
2018-06-15 12:48:00+00:00,ndtv,"$45,000 Banksy artwork stolen from exhibit. Brazen robbery caught on CCTV
https://t.co/eUr8EmLJao https://t.co/bwAMF3usXN"
2018-06-13 07:29:44+00:00,CNNnews18,"3 men robbed valuables worth Rs 27 lakh from a jewellery shop in Rohini by holding the employees captive
https://t.co/aplKBArwS8"
2018-06-09 13:44:20+00:00,ndtv,2 women robbed in Ghaziabad by man posing as driver https://t.co/AUlChn8FZ1 https://t.co/XtexM3h2Bj
2018-06-07 17:28:24+00:00,ndtv,"Woman allegedly gang-raped during robbery in Ludhiana metal factory, six arrested https://t.co/eELmDBuart https://t.co/klH2nrvXQf"
2018-06-06 14:30:31+00:00,CNNnews18,"A brazen street robbery claims a 100-year-old UK woman's life 
https://t.co/hQ8t7RO4vs"
2018-06-04 09:00:02+00:00,IndiaToday,"Instances of robbery inside a senior police officer's residence in his presence are still few and far between. Reports @itsmunish
https://t.co/8siF4iiK2b"
2018-05-30 08:41:12+00:00,TimesNow,"In a bizarre incident, a monkey 'robbed' a man and his daughter of Rs 1,40,000 on Monday as they were about to enter a bank in Agra
https://t.co/Mi8B2Weg5w"
2018-05-26 05:34:37+00:00,ndtv,"At gunpoint, businessman's driver, manager robbed of Rs.35 lakh https://t.co/lyL1riAsxa https://t.co/nOH9mEg0Lm"
2018-05-24 04:44:19+00:00,ndtv,"In Delhi, 5 Arrested For Robbery, Underground Hideout Busted And 10 Cases Solved https://t.co/UTL8xvBRyT #NDTVNewsBeeps https://t.co/bSRIttmafm"
2018-05-24 03:31:54+00:00,ndtv,"In Delhi, 5 arrested for robbery, underground hideout busted and 10 cases solved https://t.co/UTL8xvBRyT https://t.co/o8DyPvlgJc"
2018-05-13 09:35:00+00:00,TimesNow,"Jay Pal Das and his son Girish Nath were shot dead killed by unidentified assailants near a cement factory when they resisted the robbery bid

https://t.co/c4LQZeQXi5"
2018-05-06 03:51:02+00:00,IndiaToday,"Harinder Pradhan was involved in many crimes and booked in over a dozen cases of murder, contract killing, loot, robbery and abduction in various police stations in UP and Delhi.
(via @mail_today )
https://t.co/NdoPAR5JkO"
2018-05-03 10:54:38+00:00,ndtv,"UP woman, son robbed, thrown off running train; passerby saves their lives https://t.co/PF85JQHEYi https://t.co/H9lw2ijEz9"
2018-04-30 08:30:55+00:00,TimesNow,"Police said the Crime Branch has begun the probe and is looking whether Haryana-based criminals are behind the robbery-cum-killing
https://t.co/lNNkfO9ugm"
2018-04-28 05:54:51+00:00,TimesNow,"#BREAKING Robbery on Delhi-Dehradun highway: Robbers attack wedding procession, bride shot dead by assailants, loot cash and jewellery worth Rs 7 lakhs https://t.co/13xmqQTMZL"
2018-04-27 03:08:48+00:00,IndiaToday,"It appears to be a case of well planned robbery and attackers knew cash van collection timing. We are investigating the case"" said Rajneesh Gupta, DCP West district.
@mail_today @AjayKum67885259
https://t.co/FLyJNR1k7v"
2018-04-23 04:16:09+00:00,IndiaToday,"Uttar Pradesh: A 19-year-old man was killed in an alleged robbery bid in Khindora village.
https://t.co/trWZHmhMcB"
2018-03-28 15:56:34+00:00,TimesNow,"What is wrong is the robbery of the data, what is wrong is to use it to divide and rule: @RatanSharda55, Author  #DataChorDossier"
2018-03-28 02:47:22+00:00,IndiaToday,"The couple slammed the local authorities for covering up the incident and calling it a case of ""robbery"".
https://t.co/V1YLA79iUw"
2018-03-12 16:07:09+00:00,ndtv,"After failed robbery bid, auto driver killed man, raped his girlfriend: police https://t.co/W9g0oq9Y8c https://t.co/OcOmJus35t"
2018-03-07 16:04:59+00:00,TimesNow,"This entire loot and robbery would've been avoided, had the government taken prompt and immediate step: @warispathan, MLA &amp; Spokesperson, AIMIM #NiravValentineDeal https://t.co/xGFwt52NOg"
2018-03-07 16:02:07+00:00,TimesNow,"'This entire daylight bank robbery could have been avoided had the PM Modi government taken prompt and efficient steps in the year 2016', says @warispathan, MLA &amp; Spokesperson, AIMIM,  #NiravValentineDeal"
2018-03-04 16:50:00+00:00,republic,#WhoLootedIndia | This is a classic case of a thief shouting after committing the robbery: Hitesh Jain https://t.co/lpnVZxoMbs https://t.co/Djpgslk4Cc
2018-03-04 16:01:00+00:00,republic,#WhoLootedIndia | This is a classic case of a thief shouting after committing the robbery: Hitesh Jain https://t.co/lpnVZxoMbs
2018-03-04 06:55:41+00:00,republic,#WhoLootedIndia | This is a classic case of a thief shouting after committing the robbery: Hitesh Jain https://t.co/lpnVZxoMbs
2018-03-03 08:38:28+00:00,republic,"Indian Diamond Traders Robbed of $370,000 Worth of Gems at Paris Metro station 
https://t.co/vhHpzCLCAM"
2018-03-02 13:20:38+00:00,ndtv,Indian Diamond Traders Robbed At Paris Metro Station https://t.co/R59XPIaboX #NDTVNewsBeeps https://t.co/E3uENSC221
2018-03-02 13:08:07+00:00,ndtv,"Nabha jailbreak mastermind, who escaped in 2016, faces robbery charges in Hong Kong https://t.co/rpEjGNG2ax https://t.co/pbz2Aa6kJd"
2018-03-02 08:57:19+00:00,CNNnews18,"A fugitive wanted by Indian police for crimes ranging from a jailbreak to financing terrorism was denied bail in Hong Kong on Friday, where he is charged with a multi-million dollar robbery. https://t.co/0uJZh9GL95"
2018-03-01 12:34:55+00:00,ndtv,"In Bollywood style, passengers sedated, robbed on Bengaluru-bound train https://t.co/n1gcCT9DIH https://t.co/6850BuBzMb"
2018-03-01 11:52:37+00:00,ndtv,"In Bollywood Style, Passengers Sedated, Robbed On Bengaluru-Bound Train https://t.co/ctjUurX1vW #NDTVNewsBeeps https://t.co/qqlevZb4ZA"
2018-03-01 10:49:25+00:00,republic,"Sedated, robbed and left unconscious aboard the Yeshwantpur Express:
https://t.co/d45ZOjTygk"
2018-03-01 07:41:35+00:00,ndtv,"In Bollywood style, passengers sedated, robbed on Bengaluru-bound train https://t.co/ctjUurFq7m https://t.co/Yq3pmQZb1s"
2018-02-28 08:33:55+00:00,IndiaToday,"In a shocking incident, a man was shot at Delhi's Connaught Place outside a money exchange company after he resisted a robbery attempt.
(By @arvindojha )
https://t.co/XLMbdD2My4"
2018-02-28 07:03:24+00:00,CNNnews18,"#BREAKING -- Robbery attempt in Delhi's Connaught Place. Two men tried stealing a bag from a man. When he resisted, they fired at him. The incident happened outside Gate Number 8 of Rajiv Chowk Metro Station.  The victim has been admitted to RML hospital. https://t.co/EGpeCJsUQy"
2018-02-23 17:27:09+00:00,IndiaToday,"Here’s all there is to know about the 'bank robbery' that shook up the system.
#NiravModi
From #IndiaTodayMagazine. 
Subscribe: https://t.co/L67g9C1Who https://t.co/5ZyG4pCvNQ"
2018-02-20 17:13:18+00:00,republic,"#GiveOurMoneyBack | Common person does not have the right to ask questions? They keep on getting robbed: Shashikant, Former DGP

https://t.co/lpnVZxoMbs"
2018-02-19 14:28:04+00:00,CNNnews18,"Aam aadmi penalized for not keeping minimum balance, but Nirav Modi &amp; Mehul Choksi get khas treatment &amp; get away with daylight robbery. Watch #Faceoff with @zakka_jacob; tweet using #EndBankLoot https://t.co/DHspfrIQxV"
2018-02-19 14:15:06+00:00,CNNnews18,"Aam aadmi penalized for not keeping minimum balance, but Nirav Modi &amp; Mehul Choksi get khas treatment &amp; get away with daylight robbery. Watch #Faceoff with @zakka_jacob at 8pm; tweet using #EndBankLoot https://t.co/7ADme9YrKc"
2018-02-19 14:01:05+00:00,CNNnews18,"Aam aadmi penalized for not keeping minimum balance, but Nirav Modi &amp; Mehul Choksi get khas treatment &amp; get away with daylight robbery. Watch #Faceoff with @zakka_jacob at 8pm; tweet using #EndBankLoot https://t.co/AcdRPeYYaZ"
2018-02-19 13:45:06+00:00,CNNnews18,"Aam aadmi penalized for not keeping minimum balance, but Nirav Modi &amp; Mehul Choksi get khas treatment &amp; get away with daylight robbery. Watch #Faceoff with @zakka_jacob at 8pm; tweet using #EndBankLoot https://t.co/W1MiuAdRzx"
2018-02-19 13:30:05+00:00,CNNnews18,"Aam aadmi penalized for not keeping minimum balance, but Nirav Modi &amp; Mehul Choksi get khas treatment &amp; get away with daylight robbery. Watch #Faceoff with @zakka_jacob at 8pm; tweet using #EndBankLoot https://t.co/qLBvM22uvC"
2018-02-19 12:50:55+00:00,CNNnews18,"Aam aadmi penalized for not keeping minimum balance, but Nirav Modi &amp; Mehul Choksi get khas treatment &amp; get away with daylight robbery. Watch #Faceoff with @zakka_jacob at 8pm; tweet using #EndBankLoot https://t.co/tYK9rOgZ3N"
2018-02-18 15:44:04+00:00,republic,"#Niravgate | It's a daylight bank robbery. It's a monumental fraud. It shows a complete breakdown of accountability, checks and balances: Waris Pathan, AIMIM. Agree? Share your views using the hashtag now https://t.co/WBo3dycNSI"
2018-02-18 15:40:00+00:00,republic,#Niravgate | This is a bank robbery. It's very important to deal with the criminal nature of this act so that it doesn't happen again: Rajiv Desai https://t.co/lpnVZxoMbs
2018-02-18 15:33:56+00:00,republic,"#Niravgate | It's a daylight bank robbery. It's a monumental fraud. It shows a complete breakdown of accountability, checks and balances: Waris Pathan, AIMIM https://t.co/lpnVZxoMbs"
2018-02-18 06:44:11+00:00,republic,"#Niravgate | It's a daylight bank robbery. It's a monumental fraud. It shows a complete breakdown of accountability, checks and balances: Waris Pathan, AIMIM. Agree? Share your views using the hashtag now! https://t.co/yUTIpLrBMG"
2018-02-18 06:39:58+00:00,republic,#Niravgate | This is a bank robbery. It's very important to deal with the criminal nature of this act so that it doesn't happen again: Rajiv Desai https://t.co/lpnVZxoMbs
2018-02-18 06:36:10+00:00,republic,"#Niravgate | It's a daylight bank robbery. It's a monumental fraud. It shows a complete breakdown of accountability, checks and balances: Waris Pathan, AIMIM https://t.co/lpnVZxoMbs"
2018-02-17 15:44:54+00:00,CNNnews18,"Sanjay Jha, Congress, to @sanket on #Viewpoint -- This bank robbery has happened under the nose of the Narendra Modi govt and the PM's office was aware of it. #BigBankScam https://t.co/zpQav8OS0E"
2018-02-16 22:00:01+00:00,ndtv,"#Replug | Burglar knocks down partner by mistake, video of failed robbery is viral https://t.co/6zlRMtmNwU https://t.co/GoKlrk6ceC"
2018-02-16 14:37:40+00:00,TimesNow,"'This is a daylight bank robbery', says @warispathan, MLA &amp; Spokesperson, AIMIM #BringBackNiravModi https://t.co/LupQPNNG3W"
2018-02-16 14:34:06+00:00,TimesNow,"The NDA blames the UPA and the UPA is blaming the NDA. This is a daylight bank robbery, this shows complete breakdown of accountability: @warispathan, MLA &amp; Spokesperson, AIMIM #BringBackNiravModi"
2018-02-15 18:14:40+00:00,IndiaToday,"Great Indian bank robbery: Under whose watch was India looted?
Watch #TTP with @PreetiChoudhry: https://t.co/IPxIdqC7uw https://t.co/2qq03adSjR"
2018-02-15 16:41:47+00:00,IndiaToday,"Another chapter added to the great Indian bank robbery. Congress and BJP trade charges over India's biggest banking fraud.  
Watch #NEWSROOM with @rahulkanwal #MegaBankLoot 
LIVE https://t.co/4fqxBVUizL https://t.co/yMqiQHOng0"
2018-02-15 14:00:02+00:00,ndtv,"Burglar knocks down partner by mistake, video of failed robbery is viral https://t.co/6zlRMt5c8k https://t.co/j3efXXMzIA"
2018-02-15 09:08:24+00:00,ndtv,"Burglar knocks down partner by mistake, video of failed robbery is viral https://t.co/6zlRMtmNwU https://t.co/T2IQm8LPSz"
2018-02-07 07:59:58+00:00,CNNnews18,"#PMSlamsCongress | Those who robbed India, need to give it back. I will continue my fight for that purpose: PM Modi in Lok Sabha

#LIVE: https://t.co/JjbKfUP2O2 https://t.co/dx4EK7Efl5"
2018-02-07 06:23:37+00:00,CNNnews18,"#BREAKING -- ROBBERY CAUGHT ON CCTV: A Mumbai-based gold merchant was beaten up and robbed in Kolhapur, 1 kg gold was stolen from the merchant | @radhika1705 with more details https://t.co/evGz16pfzz"
2018-02-06 05:10:09+00:00,TimesNow,"Lands worth of billions of rupees were robbed off the farmers, says Inderjeet Singh, Farmers Leader #CongKisanDhokha https://t.co/NNmzzvIEZW"
2018-01-31 12:29:50+00:00,CNNnews18,#WATCH | Shocking visuals from Madhya Pradesh. Man robbed at gunpoint inside an ATM. No security guard was present outside. https://t.co/NEffE6K7sj
2018-01-31 09:41:30+00:00,CNNnews18,#BREAKING -- Man robbed at gunpoint inside ATM in Indore. https://t.co/uKPtsKkPIj
2018-01-29 16:19:17+00:00,ndtv,Britain sees first #Bitcoin armed robbery: Reports https://t.co/3xN4wmj7xX https://t.co/5wE6Tuyutn
2018-01-20 16:59:31+00:00,republic,"#HeraldPapersOut | When Rs. 413 crore of public money has been defrauded, how is it not a question of public interest? You have robbed the public: GVL Rao, BJP https://t.co/fNSDtBge8I"
2018-01-20 16:41:15+00:00,republic,"#HeraldPapersOut | When Rs. 413 crore of public money has been defrauded, how is it not a question of public interest? You have robbed the public: GVL Rao, BJP https://t.co/lpnVZxoMbs"
2018-01-05 14:57:42+00:00,CNNnews18,"Man robbed at knifepoint in broad daylight.
#India360 with @ArunodayM https://t.co/0ZjPSd7jeZ"
2018-01-05 09:04:08+00:00,IndiaToday,"CCTV captures daylight robbery in Hyderabad
https://t.co/zpSybIzEmA"
2018-01-05 07:10:10+00:00,CNNnews18,"#WATCH - In a daring act, three people robbed a man of his bike in posh Jubilee Hills area of Hyderabad in broad daylight. https://t.co/tuz4Nsk62L"
2018-01-03 03:06:52+00:00,CNNnews18,Railways will have to make good the losses if a passenger is robbed in an unattended coach with its doors left open. https://t.co/CshfS9o6G2
2017-12-29 13:58:01+00:00,ndtv,"Indian-origin student shot dead in US during robbery attempt, 1 relative injured https://t.co/iRVh8nyatW https://t.co/uDdaQjqsRR"
2017-12-26 02:51:26+00:00,ndtv,"Diplomat Eenam Gambhir, Who Called Pakistan ""Terroristan"", Robbed Of Phone In Delhi https://t.co/6QSlj8tbqH #NDTVNewsBeeps https://t.co/T5aWecnBrw"
2017-12-25 11:39:17+00:00,ndtv,"Diplomat Eenam Gambhir, who called Pakistan ""terroristan"", robbed of phone in Delhi https://t.co/6QSlj8bA27 https://t.co/0suz4qscay"
2017-12-24 03:57:23+00:00,IndiaToday,"Cab driver Gosavi allegedly robbed the victim of money, mobile and purse, and then raped her in the car at an isolated spot. 
https://t.co/PdH03Vwjcx"
2017-12-24 01:28:55+00:00,CNNnews18,"#NewsAlert - A 32-year-old woman was raped in a cab in Mumbai on Dec 20. The incident took place near Mira Road. According to the victim's complainant, she was first robbed and then raped by the cab driver with the help of his friend. Two suspects have been arrested. https://t.co/3jon2CVa6M"
2017-12-18 09:54:05+00:00,IndiaToday,"Rajasthan Police has arrested Manju, wife of Nathuram, the dacoit wanted by Chennai Police in a robbery case. 
https://t.co/XgowIub6i0"
2017-12-17 07:04:07+00:00,ndtv,"Gurgaon man robbed and murdered, body dumped in south Delhi forest https://t.co/jN9YZekLY7 https://t.co/xQzlm0UEaX"
2017-12-13 09:41:52+00:00,CNNnews18,"Police officer from Chennai shot in Rajasthan while trying to nab two people suspected of robbery 
https://t.co/il0aEOvWaN"
2017-12-04 14:05:14+00:00,TimesNow,TIMES NOW Super Exclusive | Martyrs’ kin ‘robbed’ of benefits | Children of India haters a priority #MartyrsInsulted
2017-11-30 02:51:34+00:00,TimesNow,CCTV footage surfaces showing gang members attempting robbery of an ATM using gas cutters and other heavy tools in south-west Delhi https://t.co/vpmE9bvfYZ
2017-11-30 00:00:01+00:00,TimesNow,"Drugged and robbed, this man walked 90 kms to reach home https://t.co/drrhHYJ1KA"
2017-11-29 11:02:29+00:00,ndtv,"21-year-old Indian killed in US robbery, @capt_amarinder urges action https://t.co/L6srASpYIB https://t.co/YuXJN5bYIn"
2017-11-28 23:40:00+00:00,ndtv,This man had to walk 90 km home. He was robbed https://t.co/Uj96DO2zuY https://t.co/PGWpQeguf0
2017-11-28 15:10:00+00:00,ndtv,This man had to walk 90 km home. He was robbed https://t.co/Uj96DOkamw https://t.co/ZHCY31rajg
2017-11-27 15:42:25+00:00,IndiaToday,"""Scandal,"" read the front page of Mundo Deportivo on Monday, while Sport said it was ""a refereeing robbery"". (via @ITGDsports) 
https://t.co/Zwzn3EXPiQ"
2017-11-25 02:43:11+00:00,TimesNow,Delhi: 4 school students arrested for murdering a 20-year-old on a DTC bus after a robbery attempt was thwarted https://t.co/k0egIz50o6
2017-11-24 03:40:00+00:00,CNNnews18,"Relive the infamous Dhoom 2 museum robbery scene; this time in real life 
https://t.co/xh0y5KniNw"
2017-11-21 13:22:23+00:00,CNNnews18,"Day-light robbery in the garb of treatment; swanky hospitals, zero accountability; Rs 15 lakh for 15 days in hospital. #Epicentre with @siddiquimaha at 7pm #EndHospitalLoot https://t.co/KxnbDbjr1B"
2017-11-21 10:44:16+00:00,CNNnews18,"Day-light robbery in the garb of treatment; swanky hospitals, zero accountability; Rs 15 lakh for 15 days in hospital. #Epicentre with @siddiquimaha at 7pm #EndHospitalLoot https://t.co/yHVHUx6735"
2017-11-20 03:29:30+00:00,ndtv,Indian Consul General's Family Held Hostage In Armed Robbery In South Africa https://t.co/3vnohTOsOg #NDTVNewsBeeps https://t.co/5WnhivBYDJ
2017-11-19 18:30:59+00:00,ndtv,Indian Consul General's family held hostage in armed robbery in South Africa https://t.co/3vnohTwRpG https://t.co/UFR3UykKxB
2017-11-18 11:48:32+00:00,IndiaToday,"India were robbed of 5 penalty runs after fake fielding surfaced during the third day of the first Test against Sri Lanka (via @ITGDsports)
https://t.co/5pdzn3a8Ju"
2017-11-09 14:50:52+00:00,TimesNow,"Global jihadists, wahabis robbed Kashmir of its spirituality in the name of religion: RSN Singh, Defence Analyst #SriSriSnubsSeparatists"
2017-11-07 12:29:29+00:00,CNNnews18,The Sessions court in Kolkata held Nazrul Islam guilty in the Ranaghat nun rape case &amp; convicted 5 others of robbery https://t.co/Yu71CK10s4
